gene_id	gene_name	candidate_gene	fold_difference
Cre06.g278150	NA	FALSE	0.564400157984649
Cre06.g280150	PSBP9	FALSE	1.50130999574766
Cre06.g282750	NA	TRUE	0.438895500752946
Cre06.g282800	ICL1	TRUE	4.74615832519973
Cre06.g283950	LHCBM4	FALSE	0.9504639433981
Cre06.g284100	RHP1	TRUE	16.9594469467975
Cre06.g284250	LHCBM8	FALSE	0.522220374125797
Cre06.g284350	CYCD3	FALSE	0.645808914906667
Cre06.g287750	NA	TRUE	113.579534737167
Cre06.g288250	NA	TRUE	2.82453444958803
Cre06.g288300	NA	TRUE	13.8400269683066
Cre06.g289300	NA	TRUE	2.40246716910618
Cre06.g294750	CHLG	FALSE	1.9795487408077
Cre06.g298100	SUI1A	FALSE	0.513819276894564
Cre06.g298350	FAP224	FALSE	1.05259078884175
Cre06.g299500	NA	TRUE	22.9072555954137
Cre06.g299550	NA	FALSE	0.823913234979277
Cre06.g302305	NA	TRUE	0.43791827722296
Cre06.g307750	NA	TRUE	4.84072293831319
Cre06.g310200	NA	TRUE	0.499277206446811
Cre07.g318050	NA	TRUE	6.32111123756554
Cre07.g318450	SEC61B	FALSE	0.635625277432425
Cre07.g318550	NA	FALSE	1.96601195433564
Cre07.g326650	NA	TRUE	6.50387166221049
Cre07.g326750	NA	TRUE	6.57627374114476
Cre07.g328150	PDI4	FALSE	0.85152879732729
Cre07.g330100	GTR25	FALSE	0.563581681358337
Cre07.g334800	FDX4	FALSE	1.2277633849676
Cre07.g336800	NA	FALSE	1.81133059285251
Cre07.g336900	NA	TRUE	3.56629624299423
Cre07.g337100	NA	TRUE	6.97040642841749
Cre07.g338450	FBP1	TRUE	3.3247895449314
Cre07.g340250	NA	TRUE	3.32650592418795
Cre07.g341600	CGE1a	FALSE	1.86841961103057
Cre07.g345150	NA	FALSE	1.05795457443654
Cre07.g346050	CRD1	TRUE	4.06402579793557
Cre07.g347750	NA	TRUE	6.95276141354221
Cre07.g351200	NA	TRUE	4.19549327981542
Cre07.g352250	NA	FALSE	0.859989345119084
Cre07.g353450	ACS3	TRUE	2.99135754228211
Cre07.g355600	NTR3	FALSE	0.717806219806339
Cre08.g358850	NA	TRUE	3.08668438856844
Cre08.g359300	PHO1	TRUE	2.08318893566513
Cre08.g360040	NA	TRUE	0.484504059879974
Cre08.g366579	NA	TRUE	2.93105122142943
Cre08.g367450	NA	FALSE	1.18760848676903
Cre08.g367457	NA	FALSE	1.46414805670369
Cre08.g368650	NA	TRUE	3.30255592524608
Cre08.g368850	NA	TRUE	4.95468987761355
Cre08.g373435	NA	FALSE	0.59456739312916
Cre08.g379800	NA	TRUE	4.80818994290952
