gene_id	gene_name	candidate_gene	fold_difference
g5781	g5781	FALSE	0.918349
g5800	g5800	FALSE	1
g5833	g5833	FALSE	1
g5860	g5860	FALSE	1
g5865	g5865	FALSE	1
g5868	g5868	FALSE	1
g5886	g5886	FALSE	1.094142
g590	g590	FALSE	1.094142
g5912	g5912	FALSE	1
g5945	g5945	FALSE	1
g5957	g5957	FALSE	1
g5961	g5961	FALSE	1
g5977	g5977	FALSE	1.188285
g5986	g5986	FALSE	1
g6002	g6002	FALSE	1
g6014	g6014	FALSE	1
g6049	g6049	FALSE	1
g6089	g6089	FALSE	1
g6093	g6093	FALSE	1
g6118	g6118	FALSE	1
g6148	g6148	FALSE	0.789433
g6200	g6200	FALSE	1
g6229	g6229	FALSE	1
g6232	HAV1	FALSE	1
g6249	g6249	FALSE	1
g6255	g6255	FALSE	1
g6256	g6256	FALSE	1
g6257	g6257	FALSE	1
g6264	g6264	FALSE	1
g6307	g6307	FALSE	1
g6323	g6323	FALSE	1.094142
g6343	g6343	FALSE	1
g6349	g6349	FALSE	1
g6359	g6359	FALSE	1.177716
g6382	g6382	FALSE	1
g6383	g6383	FALSE	1
g6407	g6407	FALSE	1.091261
g6408	g6408	FALSE	1.004805
g6409	g6409	FALSE	1.094142
g6414	g6414	FALSE	1.094142
g6416	g6416	FALSE	1
g6420	g6420	FALSE	1.094142
g6422	g6422	FALSE	1
g6423	g6423	FALSE	1
g6425	g6425	FALSE	1
g6426	g6426	FALSE	1
g6427	g6427	FALSE	1
g6428	g6428	FALSE	1
g6430	g6430	FALSE	1
g6433	g6433	FALSE	1
g6434	g6434	FALSE	1
g6437	g6437	FALSE	1
g6440	g6440	FALSE	1
g6443	g6443	FALSE	1
g6446	g6446	FALSE	0.918349
g6447	g6447	FALSE	1
g6448	g6448	FALSE	1
g6449	g6449	FALSE	1
g6450	g6450	FALSE	1
g6452	g6452	FALSE	1.094142
g6453	g6453	FALSE	1
g6456	g6456	FALSE	1
g6457	g6457	FALSE	1
g6458	g6458	FALSE	1
g6459	g6459	FALSE	1
g6461	g6461	FALSE	1
g6465	g6465	FALSE	1
g6467	g6467	FALSE	1
g6492	g6492	FALSE	1
g6599	g6599	FALSE	1.004805
g6612	g6612	FALSE	1
g6645	g6645	FALSE	1
g6692	g6692	FALSE	1
g6716	g6716	FALSE	1
g6739	g6739	FALSE	0.789433
g6740	g6740	FALSE	1
g6770	g6770	FALSE	1
g6772	g6772	FALSE	1
g6813	g6813	FALSE	1
g6814	g6814	FALSE	1
g6826	g6826	FALSE	0.737658
g6837	g6837	FALSE	1
g6867	g6867	FALSE	1.094142
g6899	g6899	FALSE	1
g6926	g6926	FALSE	1
g6963	g6963	FALSE	1
g6968	g6968	FALSE	1
g6970	g6970	FALSE	1
g6971	g6971	FALSE	1
g6972	g6972	FALSE	1
g6973	g6973	FALSE	1
g6995	g6995	FALSE	1.188285
g7001	g7001	FALSE	1.094142
g701	g701	FALSE	1
g702	g702	FALSE	1
g7072	g7072	FALSE	1
g7083	g7083	FALSE	1
g7084	g7084	FALSE	1
g7085	g7085	FALSE	1
g7086	g7086	FALSE	1
g7091	g7091	FALSE	1.094142
g717	g717	FALSE	1
g7187	g7187	FALSE	1
g7188	g7188	FALSE	0.918349
g7218	g7218	FALSE	1.094142
g7235	g7235	FALSE	1
g7238	g7238	FALSE	1
g7239	g7239	FALSE	1
g7280	g7280	FALSE	1
g7295	g7295	FALSE	1
g7342	g7342	FALSE	0.918349
g7344	g7344	FALSE	1.094142
g7357	g7357	FALSE	0.918349
g7376	g7376	FALSE	1.094142
g7384	g7384	FALSE	1
g7385	g7385	FALSE	1
g7386	g7386	FALSE	1
g7389	g7389	FALSE	1
g7469	g7469	FALSE	1
g747	g747	FALSE	1
g7489	g7489	FALSE	1
g7490	g7490	FALSE	1
g7508	g7508	FALSE	1
g7523	g7523	FALSE	1
g7540	g7540	FALSE	1
g7557	g7557	FALSE	1.094142
g7572	g7572	FALSE	1
g7578	g7578	FALSE	1
g758	g758	FALSE	1
g7581	g7581	FALSE	1
g7596	g7596	FALSE	1.094142
g7635	g7635	FALSE	1
g7656	g7656	FALSE	1
g7657	g7657	FALSE	1
g7664	g7664	FALSE	1
g7673	g7673	FALSE	1
g7726	g7726	FALSE	1
g7750	g7750	FALSE	1.094142
g7758	g7758	FALSE	1
g7759	g7759	FALSE	1.094142
g7762	g7762	FALSE	1
g7768	g7768	FALSE	1
g7772	g7772	FALSE	1
g7773	g7773	FALSE	1
g7795	g7795	FALSE	1
g7810	g7810	FALSE	1
g7823	g7823	FALSE	1
g7832	g7832	FALSE	1
g7862	g7862	FALSE	1
g787	g787	FALSE	1.094142
g7905	g7905	FALSE	1
g7908	g7908	FALSE	0.918349
g7916	g7916	FALSE	1
g7946	g7946	FALSE	1
g7958	g7958	FALSE	1.094142
g7959	g7959	FALSE	1
g7960	g7960	FALSE	1
g7962	g7962	FALSE	1
g7970	g7970	FALSE	1
g7972	g7972	FALSE	1
g7974	g7974	FALSE	1
g7988	g7988	FALSE	1
g7991	g7991	FALSE	1
g7992	g7992	FALSE	1
g7994	g7994	FALSE	1
g8073	g8073	FALSE	0.918349
g8074	g8074	FALSE	1.094142
g8082	g8082	FALSE	1.094142
g8083	g8083	FALSE	1
g8132	g8132	FALSE	1.37657
g8147	g8147	FALSE	1
g8148	g8148	FALSE	1.094142
g8157	g8157	FALSE	1
g8158	g8158	FALSE	1
g8165	g8165	FALSE	1
g8209	g8209	FALSE	1
g8218	g8218	FALSE	1
g8244	g8244	FALSE	1
g8283	g8283	FALSE	1
g8284	g8284	FALSE	1
g8299	g8299	FALSE	1
g8315	g8315	FALSE	1
g8328	g8328	FALSE	1
g8333	g8333	FALSE	1
g8346	g8346	FALSE	1
g8352	g8352	FALSE	1.004805
g8358	g8358	FALSE	1.094142
g8359	g8359	FALSE	1
g8361	g8361	FALSE	1
g8362	g8362	FALSE	1
g8399	g8399	FALSE	1
g840	g840	FALSE	1
g8413	g8413	FALSE	1.094142
g8477	g8477	FALSE	1
g8478	g8478	FALSE	1
g8480	g8480	FALSE	1.094142
g8496	g8496	FALSE	1
g8507	g8507	FALSE	1
g8508	g8508	FALSE	1
g8511	g8511	FALSE	1
g8512	g8512	FALSE	1
g8539	g8539	FALSE	1.094142
g8541	g8541	FALSE	1
g8551	g8551	FALSE	1
g8552	g8552	FALSE	1
g8553	g8553	FALSE	1
g8554	g8554	FALSE	1
g8555	g8555	FALSE	1
g8557	g8557	FALSE	1
g8558	g8558	FALSE	1
g859	g859	FALSE	1
g8592	g8592	FALSE	0.918349
g8623	g8623	FALSE	1
g8626	g8626	FALSE	1
g8627	g8627	FALSE	1
g8656	g8656	FALSE	1.094142
g8662	g8662	FALSE	1
g8663	g8663	FALSE	1
g8665	g8665	FALSE	1
g8686	g8686	FALSE	1
g8694	g8694	FALSE	1
g8697	g8697	FALSE	1
g8698	g8698	FALSE	1
g8702	g8702	FALSE	1.012391
g8745	g8745	FALSE	1
g8746	g8746	FALSE	1
g8747	g8747	FALSE	1
g8749	g8749	FALSE	1
g8750	g8750	FALSE	1
g8754	g8754	FALSE	1
g8755	g8755	FALSE	1.094142
g8756	g8756	FALSE	1.188285
g8758	g8758	FALSE	1
g8759	g8759	FALSE	1
g8760	g8760	FALSE	1
g8761	g8761	FALSE	1
g8762	g8762	FALSE	1
g8763	g8763	FALSE	1
g8764	g8764	FALSE	1
g8765	g8765	FALSE	0.918349
g8767	g8767	FALSE	1
g8768	g8768	FALSE	1
g8771	g8771	FALSE	1
g8772	g8772	FALSE	1
g8773	g8773	FALSE	1
g8776	g8776	FALSE	1
g8777	g8777	FALSE	1
g8778	g8778	FALSE	1
g8779	g8779	FALSE	1.188285
g8780	g8780	FALSE	1
g8781	g8781	FALSE	1
g8783	g8783	FALSE	1
g8786	g8786	FALSE	1
g8787	g8787	FALSE	1
g8788	g8788	FALSE	1
g8789	g8789	FALSE	1
g8790	g8790	FALSE	1
g8794	g8794	FALSE	1.094142
g8795	g8795	FALSE	1
g8799	g8799	FALSE	1
g8807	g8807	FALSE	1
g8808	g8808	FALSE	1
g8809	g8809	FALSE	1
g8810	g8810	FALSE	1
g8832	g8832	FALSE	1
g8850	g8850	FALSE	1
g8852	g8852	FALSE	1
g8907	g8907	FALSE	1
g8924	g8924	FALSE	1
g8926	g8926	FALSE	1
g8927	g8927	FALSE	1
g8969	g8969	FALSE	1
g8979	g8979	FALSE	1
g9056	g9056	FALSE	1
g906	g906	FALSE	1
g9085	g9085	FALSE	1.094142
g9087	g9087	FALSE	1.188285
g9095	g9095	FALSE	1
g9105	g9105	FALSE	1
g9112	g9112	FALSE	1
g9120	g9120	FALSE	1
g9121	g9121	FALSE	1.004805
g9128	g9128	FALSE	1
g9131	g9131	FALSE	1
g9132	g9132	FALSE	1
g9133	g9133	FALSE	1.094142
g9137	g9137	FALSE	1
g9139	g9139	FALSE	1
g9143	g9143	FALSE	1
g9145	g9145	FALSE	1
g9146	g9146	FALSE	1.094142
g9147	g9147	FALSE	1.094142
g9149	g9149	FALSE	1
g9150	g9150	FALSE	1
g9154	g9154	FALSE	1
g9158	g9158	FALSE	1.094142
g9159	g9159	FALSE	1
g9181	g9181	FALSE	1
g9182	g9182	FALSE	0.789433
g9215	g9215	FALSE	1
g9271	g9271	FALSE	1
g9272	g9272	FALSE	1
g9274	g9274	FALSE	1
g9282	g9282	FALSE	1
g9307	g9307	FALSE	1
g9308	g9308	FALSE	1
g931	g931	FALSE	1
g9311	g9311	FALSE	1.094142
g933	g933	FALSE	1.094142
g9342	g9342	FALSE	1
g9346	g9346	FALSE	1
g936	g936	FALSE	1
g9377	g9377	FALSE	1
g9410	g9410	FALSE	0.918349
g9438	g9438	FALSE	1
g9467	g9467	FALSE	1
g9481	g9481	FALSE	1
g950	g950	FALSE	1
g9508	g9508	FALSE	1
g952	g952	FALSE	1
g9535	g9535	FALSE	1
g9537	g9537	FALSE	1
g9538	g9538	FALSE	1
g954	g954	FALSE	1.094142
g955	g955	FALSE	1
g9555	g9555	FALSE	1.094142
g9570	g9570	FALSE	1
g9571	g9571	FALSE	1
g9573	g9573	FALSE	1
g9601	g9601	FALSE	0.529368
g9625	g9625	FALSE	1.432109
g9632	g9632	FALSE	1
g9634	g9634	FALSE	1
g9670	g9670	FALSE	1
g9674	g9674	FALSE	1
g9675	g9675	FALSE	1
g9679	g9679	FALSE	1
g9680	g9680	FALSE	1.177716
g9685	g9685	FALSE	1
g9700	g9700	FALSE	1
g9705	g9705	FALSE	1
g9712	LIP6	TRUE	2.41214
g9713	g9713	FALSE	0.737658
g9716	g9716	FALSE	1
g9735	g9735	FALSE	1
g9741	g9741	FALSE	1
g9765	g9765	FALSE	0.863753
g980	g980	FALSE	1
g9804	g9804	FALSE	0.863753
g9811	g9811	FALSE	1.091261
g982	g982	FALSE	1
g9824	g9824	FALSE	1
g9865	g9865	FALSE	1.282428
g9890	g9890	FALSE	1
g9891	g9891	FALSE	1
g9892	g9892	FALSE	1
g9893	g9893	FALSE	1
g9894	g9894	FALSE	1
g9895	g9895	FALSE	1
g9898	g9898	FALSE	1
g9899	g9899	FALSE	1
g990	g990	FALSE	1
g9900	g9900	FALSE	1
g9901	g9901	FALSE	1
g9930	g9930	FALSE	1
g9934	g9934	FALSE	1
g9941	g9941	FALSE	1
g9943	g9943	FALSE	1
g9945	g9945	FALSE	1
g9946	g9946	FALSE	1
g9947	g9947	FALSE	1
g9950	g9950	FALSE	1
g9951	g9951	FALSE	1
g9954	g9954	FALSE	1
g9958	g9958	FALSE	0.678855
Cre01.g027150	Cre01.g027150	FALSE	0.544197
Cre02.g076800	Cre02.g076800	FALSE	1.449555
Cre03.g153800	Cre03.g153800	FALSE	1.410638
Cre12.g534550	Cre12.g534550	FALSE	0.684736
Cre16.g680650	Cre16.g680650	FALSE	1.017132
g1440	g1440	FALSE	0.844672
g4395	g4395	TRUE	2.123512
Cre11.g475600	Cre11.g475600	FALSE	0.70011
Cre03.g157200	Cre03.g157200	TRUE	0.430444
Cre04.g223750	Cre04.g223750	FALSE	0.677027
g6314	g6314	FALSE	0.64756
Cre17.g739050	Cre17.g739050	FALSE	0.635723
g4361	PYR4	FALSE	1.223052
Cre06.g290850	Cre06.g290850	FALSE	0.608487
Cre15.g641250	Cre15.g641250	FALSE	1.986479
g12598	g12598	FALSE	0.867123
g9714	ZIP4,g9714	FALSE	0.820069
g4551	g4551	FALSE	0.918498
Cre02.g073250	Cre02.g073250	FALSE	0.868854
Cre03.g150200	Cre03.g150200	FALSE	1.103557
Cre03.g158550	Cre03.g158550	FALSE	0.966143
Cre03.g205700	Cre03.g205700	TRUE	2.751567
Cre04.g225750	Cre04.g225750	FALSE	1.668039
Cre12.g493000	Cre12.g493000	FALSE	1.739591
Cre16.g663300	Cre16.g663300	FALSE	0.847487
Cre03.g202350	Cre03.g202350	FALSE	1.119165
Cre06.g292500	CYN23,Cre06.g292500	FALSE	0.980907
Cre16.g689550	PTK8	FALSE	0.830623
Cre13.g607850	Cre13.g607850	FALSE	0.757079
Cre03.g165650	Cre03.g165650	FALSE	0.601198
Cre13.g563850	Cre13.g563850	FALSE	1.834965
Cre17.g742500	Cre17.g742500	FALSE	1.069228
g17038	g17038	FALSE	0.809232
Cre16.g680900	RPB1	FALSE	1.013156
g11534	g11534	FALSE	0.520853
Cre12.g515200	FAP169	FALSE	0.955116
g11686	g11686	TRUE	2.396795
Cre14.g624000	Cre14.g624000	TRUE	0.199628
Cre01.g019300	Cre01.g019300	TRUE	0.332636
Cre09.g391450	HCP1	TRUE	5.01097
g4796	g4796	TRUE	0.402722
Cre05.g233400	Cre05.g233400	FALSE	1.874886
Cre09.g414300	Cre09.g414300	FALSE	1.644048
Cre17.g709700	Cre17.g709700	FALSE	1.410536
Cre01.g047550	Cre01.g047550	FALSE	1.65588
Cre02.g112750	Cre02.g112750	FALSE	1.02008
Cre01.g011400	Cre01.g011400	TRUE	2.684758
Cre09.g390350	Cre09.g390350	FALSE	0.607075
g11146	g11146	FALSE	0.646037
g9960	ALK6,g9960	FALSE	1.227672
Cre06.g273500	Cre06.g273500	TRUE	3.865938
g9593	FAP76	FALSE	1.031643
g6271	g6271	FALSE	1.053793
Cre02.g073450	Cre02.g073450	FALSE	1.15479
Cre03.g154850	COQ4	FALSE	1.437033
Cre07.g328050	Cre07.g328050	FALSE	1.068474
g7853	g7853	FALSE	0.668594
Cre01.g027200	Cre01.g027200	FALSE	0.693256
Cre16.g679500	NUOB8	FALSE	1.102384
Cre01.g036550	ERV14	FALSE	1.204841
Cre08.g377550	Cre08.g377550	FALSE	0.806171
g14885	g14885	FALSE	0.72055
Cre12.g527950	Cre12.g527950	FALSE	1.194112
Cre17.g737350	Cre17.g737350	FALSE	0.633293
g1888	g1888	TRUE	2.122659
g9442	g9442	FALSE	0.792804
Cre13.g575700	Cre13.g575700	TRUE	4.656904
Cre13.g578950	Cre13.g578950	TRUE	3.237683
g11762	g11762	FALSE	0.724835
Cre14.g611350	Cre14.g611350	TRUE	0.393386
Cre10.g440350	Cre10.g440350	FALSE	0.794964
Cre03.g185300	Cre03.g185300	TRUE	2.044937
Cre10.g421550	Cre10.g421550	FALSE	0.761263
Cre13.g564750	PDE15	FALSE	1.504815
Cre14.g633250	Cre14.g633250	FALSE	1.12858
g12597	g12597	TRUE	2.305701
g9927	g9927	FALSE	1.267722
g9401	g9401	FALSE	0.51157
Cre03.g154450	Cre03.g154450	FALSE	1.46123
Cre16.g687800	Cre16.g687800	TRUE	0.424939
Cre10.g454400	Cre10.g454400	FALSE	0.979357
Cre05.g244750	Cre05.g244750	FALSE	1.01386
g939	g939	FALSE	1.284268
Cre12.g524450	PTP3	FALSE	1.348174
Cre06.g264400	Cre06.g264400	FALSE	0.777215
Cre12.g548950	LHCBM7	TRUE	0.021476
g5561	g5561	FALSE	0.52116
Cre05.g248650	Cre05.g248650	FALSE	1.557701
Cre06.g278600	Cre06.g278600	FALSE	1.579846
Cre06.g297450	Cre06.g297450	FALSE	0.51219
Cre07.g312100	Cre07.g312100	TRUE	2.99329
Cre10.g436150	Cre10.g436150	FALSE	0.626279
Cre12.g550800	Cre12.g550800,REV1	FALSE	0.688418
Cre12.g558526	Cre12.g558526	FALSE	1.143257
Cre02.g103500	Cre02.g103500	TRUE	2.119981
Cre02.g111000	CGL9	FALSE	1.336181
Cre16.g664450	Cre16.g664450	FALSE	1.364588
Cre17.g732500	Cre17.g732500	TRUE	0.49392
g6872	g6872	FALSE	0.567483
Cre10.g452050	LHCA4	TRUE	0.017667
Cre02.g115350	Cre02.g115350	FALSE	0.981119
g9000	g9000	FALSE	0.531843
Cre01.g049050	Cre01.g049050	FALSE	1.041544
Cre03.g182600	CPL1	FALSE	1.064344
Cre09.g416700	Cre09.g416700	FALSE	1.874041
Cre11.g469375	Cre11.g469375	FALSE	1.152281
Cre03.g175851	Cre03.g175851	FALSE	0.67629
Cre07.g333150	Cre07.g333150	TRUE	2.208054
Cre12.g527400	Cre12.g527400	FALSE	0.842086
Cre14.g613450	Cre14.g613450	FALSE	0.977687
g15008	g15008	FALSE	0.579624
Cre17.g726750	SHK1	TRUE	0.353983
Cre07.g342350	PDE14	FALSE	1.043453
g16153	g16153	TRUE	4.832916
Cre07.g351350	CSG8	TRUE	2.204286
Cre12.g513150	MIA40	TRUE	2.223682
Cre10.g441200	Cre10.g441200	TRUE	2.062676
Cre02.g096400	Cre02.g096400	FALSE	1.078455
Cre08.g385400	Cre08.g385400	FALSE	0.911551
Cre10.g451050	Cre10.g451050	FALSE	1.501554
g6736	g6736	FALSE	0.989787
Cre11.g477400	CYG43	TRUE	0.374136
g2978	g2978	FALSE	0.818657
g5108	g5108	TRUE	4.493165
Cre01.g044650	Cre01.g044650	FALSE	1.497675
g1919	g1919	FALSE	1.158451
Cre06.g311750	Cre06.g311750	FALSE	1.672344
Cre16.g670850	Cre16.g670850	FALSE	1.212005
Cre01.g020150	Cre01.g020150	FALSE	0.640374
Cre01.g020250	APG6	FALSE	0.607078
Cre02.g082900	Cre02.g082900	TRUE	0.455496
Cre05.g246200	Cre05.g246200	TRUE	0.46741
Cre07.g312150	Cre07.g312150	FALSE	1.115682
Cre08.g359200	Cre08.g359200	FALSE	1.007094
Cre04.g220000	Cre04.g220000	FALSE	1.751769
Cre14.g624550	Cre14.g624550	FALSE	0.983907
Cre10.g435350	Cre10.g435350,ESU1	FALSE	0.686246
Cre02.g086200	Cre02.g086200	TRUE	0.386719
Cre14.g618950	Cre14.g618950	FALSE	0.808902
Cre09.g416250	Cre09.g416250	TRUE	2.120754
Cre03.g182200	Cre03.g182200	FALSE	0.982137
g4475	g4475	FALSE	1.257527
g8990	g8990	FALSE	1.091751
Cre01.g029550	Cre01.g029550	FALSE	0.959848
Cre04.g215600	Cre04.g215600	FALSE	0.707846
Cre06.g280950	PYK2	FALSE	0.77634
g5374	g5374	FALSE	1.151041
Cre10.g422500	Cre10.g422500	FALSE	1.52239
g16649	g16649	FALSE	0.917069
g9821	g9821	TRUE	2.996648
Cre08.g374550	Cre08.g374550	FALSE	0.520895
Cre12.g486400	Cre12.g486400	FALSE	0.695241
g9493	g9493	FALSE	1.949767
g16739	g16739	FALSE	0.75254
Cre17.g728800	IDH1	FALSE	1.028203
Cre02.g146950	DBR1	FALSE	0.698052
Cre11.g476950	Cre11.g476950	FALSE	1.127367
Cre13.g563550	Cre13.g563550	FALSE	0.836106
g11751	g11751	FALSE	1.452025
g16005	g16005	FALSE	0.936009
g9651	g9651	FALSE	0.865318
g9749	g9749	FALSE	1.440303
Cre03.g176750	Cre03.g176750	FALSE	0.852875
Cre01.g011600	Cre01.g011600	FALSE	0.69038
Cre05.g240150	Cre05.g240150	FALSE	0.982137
Cre06.g279200	Cre06.g279200	TRUE	2.009048
Cre12.g549750	Cre12.g549750	FALSE	0.836171
g5161	g5161	FALSE	1.052435
Cre12.g551250	Cre12.g551250	FALSE	0.897251
Cre02.g145600	Cre02.g145600	FALSE	0.587874
g6573	g6573	FALSE	1.026244
Cre10.g443600	Cre10.g443600	FALSE	1.299511
g6274	g6274	FALSE	1.242329
Cre02.g080550	Cre02.g080550	FALSE	0.79218
Cre10.g447550	Cre10.g447550	FALSE	0.785231
Cre14.g628900	Cre14.g628900	FALSE	1.423165
g11620	g11620	FALSE	0.977608
Cre13.g571700	Cre13.g571700	FALSE	0.872288
Cre12.g518650	BSD1	FALSE	0.83213
Cre13.g583600	DGD1	FALSE	0.826076
Cre06.g267400	Cre06.g267400	TRUE	0.453996
g2864	g2864	FALSE	0.52141
Cre07.g329100	Cre07.g329100	FALSE	0.577907
Cre10.g446450	Cre10.g446450	FALSE	1.175107
Cre02.g106300	Cre02.g106300	FALSE	1.897573
Cre01.g011950	Cre01.g011950	FALSE	0.870514
Cre03.g154650	Cre03.g154650	FALSE	1.904224
Cre06.g252150	Cre06.g252150	FALSE	0.868236
Cre10.g430850	Cre10.g430850	FALSE	0.943398
Cre11.g481800	Cre11.g481800	FALSE	1.576945
Cre13.g581100	Cre13.g581100	FALSE	1.571132
Cre15.g639850	Cre15.g639850	FALSE	1.850228
Cre17.g697600	Cre17.g697600	FALSE	0.633557
Cre01.g035500	Cre01.g035500	FALSE	0.85051
Cre02.g077650	Cre02.g077650	FALSE	1.042404
Cre07.g355050	Cre07.g355050	FALSE	1.343225
Cre17.g720261	Cre17.g720261	FALSE	0.8768
g17944	g17944	FALSE	1.262241
Cre01.g028650	Cre01.g028650	FALSE	1.054892
g8097	g8097	FALSE	1.68325
Cre13.g603700	Cre13.g603700	FALSE	1.571934
Cre01.g024400	TRS85	FALSE	1.112073
Cre02.g099300	ANK21	FALSE	1.345443
Cre03.g158850	Cre03.g158850	TRUE	0.437535
g6351	PRL8,g6351	TRUE	0.314045
Cre03.g162700	Cre03.g162700	FALSE	0.597147
Cre03.g195700	Cre03.g195700	FALSE	1.227036
Cre06.g305650	Cre06.g305650	FALSE	1.593569
Cre09.g394000	Cre09.g394000	FALSE	0.647775
Cre14.g610450	Cre14.g610450	FALSE	0.64595
Cre16.g688350	Cre16.g688350	FALSE	0.700774
Cre17.g708950	Cre17.g708950	FALSE	1.273212
g1580	g1580	FALSE	1.331799
g4466	g4466	FALSE	0.54736
Cre03.g196250	Cre03.g196250	FALSE	1.890375
Cre02.g146600	AP4M4	FALSE	1.488942
Cre06.g295550	Cre06.g295550	FALSE	0.844687
Cre08.g385050	MAPK2	FALSE	0.906283
Cre03.g170601	Cre03.g170601	FALSE	0.626279
Cre06.g263900	Cre06.g263900	FALSE	1.59707
Cre10.g429601	Cre10.g429601	FALSE	1.42877
Cre02.g100300	Cre02.g100300	TRUE	0.394859
Cre06.g256000	Cre06.g256000	FALSE	1.210834
Cre13.g568800	NUOB13	FALSE	1.111872
Cre16.g649600	PUF4	TRUE	4.678327
Cre01.g051250	DLC4	FALSE	0.843831
Cre06.g268750	MME1	FALSE	0.936287
Cre07.g329800	Cre07.g329800	FALSE	0.840725
Cre05.g232550	PGM4	FALSE	0.734345
g14591	g14591	FALSE	0.845261
Cre02.g110050	Cre02.g110050	FALSE	1.102637
Cre03.g186900	Cre03.g186900	FALSE	0.909338
Cre03.g187400	Cre03.g187400	FALSE	0.75653
Cre07.g327050	Cre07.g327050	FALSE	1.147638
Cre07.g353350	Cre07.g353350	FALSE	1.019281
Cre10.g433850	Cre10.g433850	FALSE	0.578193
Cre12.g529300	Cre12.g529300	FALSE	1.157437
Cre17.g738750	Cre17.g738750	FALSE	1.258114
g11533	g11533	TRUE	2.002749
Cre09.g413400	Cre09.g413400	FALSE	0.55474
Cre02.g075750	Cre02.g075750	FALSE	1.904224
Cre02.g089800	Cre02.g089800	FALSE	1.287638
Cre04.g213750	Cre04.g213750	FALSE	0.848188
Cre07.g314250	Cre07.g314250	FALSE	0.917975
Cre08.g378700	Cre08.g378700	FALSE	1.388826
Cre10.g448350	Cre10.g448350	FALSE	1.492051
Cre11.g481313	Cre11.g481313	FALSE	0.514948
Cre12.g502500	Cre12.g502500	FALSE	1.458308
Cre13.g562062	Cre13.g562062	FALSE	1.526043
Cre13.g591650	Cre13.g591650	TRUE	0.32339
Cre14.g608800	Cre14.g608800	FALSE	1.263019
Cre16.g653400	Cre16.g653400	FALSE	0.958491
Cre17.g714229	Cre17.g714229	FALSE	0.83435
g11547	LCI19	FALSE	1.861259
g16700	g16700	FALSE	0.858244
g3729	g3729	FALSE	1.340696
g9659	g9659	FALSE	0.928639
Cre13.g573450	Cre13.g573450	FALSE	0.696459
Cre12.g508200	Cre12.g508200	FALSE	1.904928
Cre01.g002400	Cre01.g002400	FALSE	0.57091
Cre06.g271050	Cre06.g271050	FALSE	0.818657
Cre13.g604350	Cre13.g604350	FALSE	0.637591
g6053	g6053	FALSE	1.190447
Cre16.g650200	Cre16.g650200	FALSE	1.874886
Cre02.g085600	Cre02.g085600	FALSE	0.928028
Cre02.g116800	Cre02.g116800	FALSE	1.084884
Cre02.g120350	Cre02.g120350	TRUE	2.127182
Cre03.g201332	Cre03.g201332	FALSE	1.725382
Cre09.g416850	Cre09.g416850	TRUE	0.316033
Cre10.g437850	Cre10.g437850	FALSE	0.964548
Cre12.g509500	Cre12.g509500	FALSE	0.861935
Cre15.g637850	Cre15.g637850	FALSE	1.091261
Cre16.g676200	Cre16.g676200	FALSE	0.792902
Cre17.g710900	Cre17.g710900	FALSE	0.756915
g1920	GTR5	FALSE	1.183046
g2732	PTK16	FALSE	1.410415
Cre03.g170300	Cre03.g170300	FALSE	0.64659
Cre12.g502700	Cre12.g502700	FALSE	0.805626
Cre17.g717750	Cre17.g717750	FALSE	0.883622
Cre09.g413650	Cre09.g413650	FALSE	1.034001
Cre10.g439950	Cre10.g439950	FALSE	0.764335
Cre03.g189950	HOP1	FALSE	1.001229
Cre12.g521000	Cre12.g521000	FALSE	1.254156
g1899	DPE2	FALSE	0.685836
g5071	g5071	FALSE	0.833861
Cre03.g203250	Cre03.g203250	FALSE	0.955116
g9919	g9919	FALSE	1.165963
Cre12.g514800	Cre12.g514800	FALSE	1.365752
Cre01.g049400	Cre01.g049400	FALSE	1.025272
Cre16.g680150	Cre16.g680150	FALSE	0.674128
Cre10.g452650	TIM17	TRUE	2.295694
Cre14.g611850	Cre14.g611850	FALSE	0.896083
Cre12.g535150	Cre12.g535150	FALSE	0.641195
Cre02.g100850	Cre02.g100850	FALSE	1.266042
Cre04.g212550	Cre04.g212550	FALSE	1.773922
Cre06.g287100	Cre06.g287100	FALSE	1.026159
Cre12.g508850	Cre12.g508850	FALSE	1.007094
Cre12.g524950	Cre12.g524950	TRUE	2.682122
Cre12.g541200	Cre12.g541200	FALSE	1.026159
Cre12.g548955	Cre12.g548955	FALSE	1
Cre13.g592250	Cre13.g592250	FALSE	1.457044
Cre16.g670950	CYC4	FALSE	1.48585
Cre17.g722450	Cre17.g722450	FALSE	1.695787
Cre08.g360450	Cre08.g360450	TRUE	0.294802
Cre02.g087300	Cre02.g087300	FALSE	1.376529
Cre09.g413600	Cre09.g413600	FALSE	1.240984
Cre10.g449950	Cre10.g449950	FALSE	1.376529
g4679	g4679	FALSE	1.196659
g7511	g7511	FALSE	0.785231
Cre06.g256300	Cre06.g256300	FALSE	1.304371
Cre12.g554000	Cre12.g554000	FALSE	1.12858
Cre17.g698150	Cre17.g698150	FALSE	1.581889
g6726	g6726	FALSE	1.098609
Cre08.g370250	Cre08.g370250	FALSE	1.610027
Cre03.g182650	Cre03.g182650	FALSE	1.149858
Cre01.g014450	Cre01.g014450	TRUE	0.433065
g7940	g7940	FALSE	1.541812
Cre12.g561100	Cre12.g561100	FALSE	0.707236
Cre16.g664350	Cre16.g664350	FALSE	0.970279
Cre12.g496750	NUO8	FALSE	1.158886
